 Section         | DXE dependency        |   N/A    | 0000003A | 69D49765 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00018DA4 | EB062146 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000018 | 157B9F52 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000A3E | C92DDD4E | ------- 6DB9486F-6AF6-4090-984D-238482CE3EA4 | BdatAccessHandler
 Section         | DXE dependency        |   N/A    | 0000004C | 6088D6BB | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000009A4 | 66D7DDA4 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000028 | 32CEADE6 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000C52 | F689734B | ------- BF90FDDC-F163-4FC6-A5A3-D0FDC8F7CE68 | AmiUpdateCspResources
 Section         | DXE dependency        |   N/A    | 00000016 | BD84CB0A | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000BE4 | 67D1C275 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000030 | D19376C1 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000DDE | AA65508F | ------- 31740724-5F96-48CA-AA0F-332ACA6B9A75 | SpcrAcpiDxe
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000D84 | 23F552C1 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001C | 0FA4F59A | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 0E6A53E9 | -------- Version section
 File            | DXE driver            |   N/A    | 00005AE6 | 4F2C2ADF | ------- CA84408A-0929-4F11-BFED-18C7D9576C6B | PlatformInitDxe
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00005A84 | 777936A5 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000024 | E9DEF276 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000061A | 68E859B3 | ------- 65986603-43BC-4ABF-94D8-5A58847381A6 | SiliconPolicyDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 57744D80 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000005A4 | 134C847E | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000026 | 3F8CA8A6 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000011CA | CD955753 | ------- C034A2CB-1190-4638-9DDF-6F297824741E | TestPointStubDxe
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001164 | 47757C48 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000026 | AED97193 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000008FA | 9ECFE74F | ------- 1323C7F8-DAD5-4126-A54B-7A05FBF41515 | SmmAccess
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000008A4 | E3CE6A54 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000018 | 43015B38 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000046AE | CD2B288E | ------- 987555D6-595D-4CFA-B895-59B89368BD4D | IntelVTdDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 79E02601 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00004644 | 32CED813 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001C | 087A6FD7 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000A9A | 1D9F3EB8 | ------- BCAD34A1-DEB7-4FFC-90D8-B0643BD8271A | AmtMacPassThrough
 Section         | DXE dependency        |   N/A    | 00000028 | 83CE3604 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000A24 | DCDCCD08 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000028 | 3960AD1A | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000D7BE | 493DDE3C | ------- D77C900D-A1C7-41C5-B989-0C3D37FCA432 | AmtWrapperDxe
 Section         | DXE dependency        |   N/A    | 00000094 | AD6FDA1A | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 0000D6E4 | 36C5D43D | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000020 | DAF425B0 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000090A | DBC031E0 | ------- E72527CF-505B-4B50-99CD-A32467FA4AA4 | AsfTable
 Section         | DXE dependency        |   N/A    | 00000028 | 16EC517C | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000008A4 | 9E0F67C7 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000016 | 69D1738F | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000039D2 | 9DFFF955 | ------- 290EA249-6E88-423C-B0DA-75CDDE7920CC | AmtPetAlertDxe
 Section         | DXE dependency        |   N/A    | 00000082 | 4D75E109 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00003904 | 4D37B98D | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000022 | 45F54535 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000070E | EB0667D5 | ------- 76CBE15D-3C00-4597-8F13-621D77E879E1 | AmtSaveMebxConfig
 Section         | DXE dependency        |   N/A    | 0000003A | 1839A0BC | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000684 | FD00EE54 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000028 | E1FD04AF | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000AFBA | 3AC6AE82 | ------- FB62F7F0-5433-11E4-B810-402CF41D8A90 | SecureEraseDxe
 Section         | DXE dependency        |   N/A    | 0000004C | F2F9E73D | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 0000AF24 | B338E965 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000022 | EAF4A060 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00001D76 | 7449CB73 | ------- FB062BBC-F19D-4CF4-81FD-FAE535D44A53 | WifiProfileSync
 Section         | DXE dependency        |   N/A    | 00000028 | 1DF9F340 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001D04 | C5745BF6 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000024 | DB58BE6B | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0011671E | 51536722 | ------- 4E88068B-41B2-4E05-893C-DB0B43F7D348 | FmpDxe
 Section         | DXE dependency        |   N/A    | 0000005E | 26BA21DC | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00116684 | 8CB1CA04 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000012 | 8418C9A1 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0011985E | CA6A7E1C | ------- 0EAB05C1-766A-4805-A039-3081DE0210C7 | FmpDxe
 Section         | DXE dependency        |   N/A    | 0000005E | 26BA21DC | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 001197C4 | 60169C40 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000012 | 8418C9A1 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000015DE | E0029E13 | ------- 1F28B56E-D26A-48FD-9FAC-9E18A2C5BBDB | CnvUefiVariables
 Section         | DXE dependency        |   N/A    | 0000004C | A8FD4060 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001544 | 1B405365 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000026 | 3534500B | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00001296 | FC0EF652 | ------- 4B63A5D4-CB08-47CD-AFD9-BEA33A30F313 | CrashLogDxe
 Section         | DXE dependency        |   N/A    | 00000070 | 2794228A | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000011E4 | A347035B | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001C | 4AF278F9 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000C0E | EA115565 | ------- 121D5264-990F-4716-8061-C2144A7D4D0D | DxeDgOpregionInit
 Section         | DXE dependency        |   N/A    | 0000003A | 0C834DC2 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000B84 | 0A00DFAF | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000028 | E251C0AD | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00001496 | 57A34101 | ------- 918ABA30-3D8D-4BB5-B849-45CC4FC7DE7C | Dptf
 Section         | DXE dependency        |   N/A    | 0000003A | CCBCD945 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001424 | 337256CD | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000000E | 707E958C | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00008186 | AE3A005A | ------- 60740CF3-D428-4500-80E6-04A5798241ED | HstiIhvDxe
 Section         | DXE dependency        |   N/A    | 0000005E | BD2EE2F4 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000080E4 | B6C04737 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001A | 96A43EA2 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000E2A | E4232352 | ------- C642C14C-0E9C-4AEF-94A5-A213BAA35DE0 | HstiResultDxe
 Section         | DXE dependency        |   N/A    | 0000005E | D45E2DCC | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000D84 | 08CF6D4C | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000020 | D0192876 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000239E | 19B55104 | ------- D38FC876-0B17-4D95-A7F8-A022ECA1CA42 | MeExtMeasurement
 Section         | DXE dependency        |   N/A    | 0000004C | 0C780D0D | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00002304 | 5039A439 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000026 | F0F623E8 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000ED6 | 499F6C7E | ------- 83EC90A9-D791-4613-9C57-68C3DE923C3B | MeSmbiosUpdateConfig
 Section         | DXE dependency        |   N/A    | 0000003A | 1839A0BC | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000E44 | 52E60C02 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002E | CBC70AA5 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000007C2 | FAA4B1B7 | ------- CD31F8A8-28A6-4E49-8B3E-4142BD006C41 | MeUlvCheckDxe
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000764 | 2FFA073C | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000020 | 0FD918F7 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000EEE | 692282F0 | ------- 56966690-24E8-4DFA-BEA8-BFCD83DA44B8 | MultiPdtDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 1DF9F340 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000E84 | 91A5AD18 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001C | 454086AB | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000018BE | 1BDC7FA1 | ------- 17A269DE-7C35-4132-9EA0-A3EB5AB87F1E | PowerLostNotifyDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 80F1E4F9 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001844 | C69FF46C | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002A | 883F1186 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000380E | 813F987F | ------- 7537E889-FC63-42D2-B400-F7646C45CEE3 | CastroCovePmicNvm
 Section         | DXE dependency        |   N/A    | 0000003A | 1839A0BC | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00003784 | 2FCFC0AE | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000028 | 195470F1 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000C812 | 7D75518D | ------- 24848D1D-A637-45DD-974F-BEBA0340FF96 | RemotePlatformErase
 Section         | DXE dependency        |   N/A    | 0000003A | 739AE36D | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 0000C784 | 7541781E | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002C | 06A28CB6 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000EEE | 688B4FF5 | ------- A7732DA8-11AA-4366-9715-CD92CFB7D362 | SataController
 Section         | PE32 image            |   N/A    | 00000EA4 | 63A2BDA7 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000022 | AD4BBE6E | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000ECE | 3E652F8B | ------- 579A7D1F-C166-4D0D-ADDB-B20B8B768B72 | TmeInitDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 1E31DEFB | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000E64 | 672FA38B | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001A | C2B8FE6F | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000CB2 | 752B0A39 | ------- 1CB1ADDA-D8DD-4C6E-8DEF-A0DACB2AEC83 | RetimerCapsuleUpdate
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000C44 | 2C68F811 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002E | 186D5735 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00118A1A | 3976B559 | ------- 2FE2CBFC-B9AA-4A93-AB5B-40173B581C42 | FmpDxe
 Section         | DXE dependency        |   N/A    | 0000003A | C714B580 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 001189A4 | FBA00176 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000012 | 8418C9A1 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0011803A | C5DDDE93 | ------- 86A885EE-D71E-2ED6-0FC1-9D6CCC9677EB | FmpDxe
 Section         | DXE dependency        |   N/A    | 0000003A | C714B580 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00117FC4 | B09E3EEC | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000012 | 8418C9A1 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00001016 | F1FFFD89 | ------- 5DFAE03E-9C19-4996-85BF-65297BD4137F | PlatformVTdSampleDxe
 Section         | DXE dependency        |   N/A    | 0000003A | 0ECB5C7F | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000F84 | DD10EE99 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002E | AD158F46 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000070A | 27F9C64B | ------- CE366D33-B057-4C03-8561-CAF17738B66F | WdtAppDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 9CE4DB89 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000006A4 | 96811D23 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000018 | 53C50763 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000459A | F5A05401 | ------- D4FF05AA-3C7D-4B8A-A1EE-AA5EFA0B1742 | TrustedDeviceSetup
 Section         | DXE dependency        |   N/A    | 00000082 | ACA75543 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000044C4 | 377C64A7 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002A | 5F85CD34 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000A5EE | DB8AE029 | ------- 3022E512-B94A-4F12-806D-7EF1177899D8 | PciHotPlug
 Section         | DXE dependency        |   N/A    | 00000028 | 96C0B14F | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 0000A584 | 49B12848 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001A | 407AC2EB | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000CDE | 97A15E65 | ------- 3F7753EF-D36F-45CC-8A1A-2EAAFF1038B6 | PciPlatform
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000C84 | 538E647C | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001C | 059720CC | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000008FE | 79825299 | ------- E0ECBEC9-B193-4351-A488-36A655F22F9F | SaveMemoryConfig
 Section         | DXE dependency        |   N/A    | 0000004C | A8FD4060 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000864 | E5449E8A | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000026 | F1FF8B89 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000292A | B5E775AD | ------- A4F2909C-5E2A-438A-91BA-272B0923049A | PlatformSetup
 Section         | DXE dependency        |   N/A    | 0000005E | 755D0E48 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00002884 | 111BDAF0 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000020 | 80B0C1F6 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000E0E2 | B0CDDF9E | ------- C5046EFD-7BC3-4206-987C-32DA45026E6D | PlatformInitAdvancedDxe
 Section         | DXE dependency        |   N/A    | 00000082 | 441C73D3 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 0000E004 | D082BFC6 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000034 | C898E7C4 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00004082 | 9A734665 | ------- 490D0119-4448-440D-8F5C-F58FB53EE057 | PolicyInitAdvancedDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 80F1E4F9 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00004004 | 5E4D7488 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000030 | E5F5683B | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000035D2 | 4AAD67F9 | ------- E6A7A1CE-5881-4B49-80BE-69C91811685C | Setup
 Section         | DXE dependency        |   N/A    | 000000B8 | 0BEAAE4E | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000034E4 | D66FEC2B | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000010 | C755844E | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000D32 | A57BE293 | ------- 20E687BE-B09B-4DA1-BCFE-E804B3B97CE4 | CsmeHealthDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 77D12945 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000CC4 | 82BE6512 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000020 | 3FFF7DB3 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000AA2 | B8BAF91C | ------- 6A79EBF1-BBB6-42A7-BDA1-5EACF52F2480 | MotherBoardHealthDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 87DC701D | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000A24 | D761866E | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002E | E08B3A5D | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000D0E | 994CBBFB | ------- 4A64C620-1CEF-40A0-BE1C-EED6B20ECCE9 | MrcHealthDataInit
 Section         | DXE dependency        |   N/A    | 0000003A | E293658C | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000C84 | 698BA6D8 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000028 | 4818540F | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000B52 | 8D51593F | ------- ACD88BB8-D466-4B8A-8DA5-EC6407A83B28 | NvmeHealthDxe
 Section         | DXE dependency        |   N/A    | 00000028 | 87DC701D | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000AE4 | 4DAF109A | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000020 | F8BBAC7B | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00001422 | 023AC101 | ------- 9F83F5ED-F407-4BD3-9B16-DC27A7016BBD | PlatformFirmwareVersionDxe
 Section         | DXE dependency        |   N/A    | 0000003A | 2BDFE14F | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001384 | 0ED98ADB | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000003A | 757FE852 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00001942 | 629C1661 | ------- 0CEFD645-588E-4ED7-9943-054808CD7572 | SiFirmwareVersionDxe
 Section         | DXE dependency        |   N/A    | 00000028 | E638EDE3 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000018C4 | 0F3D53D9 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002E | A865A222 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000012DA | E0D6A094 | ------- 812BA1E0-6A75-4AE5-AD37-63D030974501 | VtioDxe
 Section         | DXE dependency        |   N/A    | 0000003A | 7E9CDA7A | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001264 | 1D793090 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000014 | F9437E30 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000566 | 0B7AD15A | ------- 890A3508-E816-41CF-B7E6-ED28E5BB5C28 | AmtCompatiblity
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000504 | 24CA0BAE | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000024 | A4013A47 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000062E | F500D984 | ------- 5507247A-846B-4F22-B55F-72B4049435EF | AmtLockKbd
 Section         | DXE dependency        |   N/A    | 00000028 | 16EC517C | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 000005C4 | 4D0D6B70 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000001A | F922F347 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000BDA | BF0B6151 | ------- 908C3852-B61B-4F26-AB66-F74F97E7DC1C | AmtBypass
 Section         | DXE dependency        |   N/A    | 00000016 | 62D1EB6B | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000B84 | 5AC26669 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000018 | 80C8A286 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000D4E | 4E1D5E03 | ------- 538997F7-4B2E-4E6F-8AF1-0E8CF1AA9C69 | PlatformWrapperDxe
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000CE4 | 3F7C0B91 | -------- PE32 image section
 Section         | UI                    |   N/A    | 0000002A | 762DF0B4 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 0000156A | F7AD857D | ------- 3DFE2E72-9F6D-4350-BA4F-20333B52B876 | AmiSyncSetupData
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001504 | C51F2021 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000026 | 9E4F06CA | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000006A6 | 7EF4A44E | ------- 3F7753EF-D36F-45CC-8A1A-2EAAFF1038B7 | BootMediaInfo
 Section         | DXE dependency        |   N/A    | 0000003A | 1839A0BC | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000624 | 1C4D49BD | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000020 | 53C2EE4D | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 000018D6 | C9796752 | ------- 67820532-7613-4DD3-9ED7-3D9BE3A7DA63 | Aint13
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00001884 | E28C57A7 | -------- PE32 image section
 Section         | UI                    |   N/A    | 00000012 | 9848B1E2 | -------- UI section
 Section         | Version               |   N/A    | 0000000E | 80E5540A | -------- Version section
 File            | DXE driver            |   N/A    | 00000D1A | 71481E5B | ------- 0639408B-19A6-4B5D-BAFB-12A2F5114032 | Acoustic
 Section         | DXE dependency        |   N/A    | 00000016 | 1C339288 | -------- DXE dependency section
 Section         | PE32 image            |   N/A    | 00000CC4 | C5831C56 | -------- PE32 image section
